Null,Object_id,Hex,Color name,Size
16896,436637,#5d5b51,dimgrey,3
16897,436638,#895334,sienna,2
16898,436641,#0e0c0b,black,2
16899,436642,#5b4a31,grey,8
16900,436644,#c6c18f,dimgrey,13
16901,436645,#a0a0a0,dimgrey,2
16902,436647,#010100,darkgrey,24
16903,436648,#352d21,darkslategrey,21
16904,436652,#8e8c77,rosybrown,6
16905,436653,#5c686d,grey,19
16906,436656,#817460,rosybrown,16
16907,436657,#6a2325,saddlebrown,8
16908,436658,#a06c4c,midnightblue,4
16909,436659,#10312f,grey,8
16910,436660,#47271c,black,4
16911,436664,#352415,peru,5
16912,436665,#96614e,black,2
16913,436667,#1e201d,black,6
16914,436668,#000000,darkslategrey,23
16915,436669,#191817,grey,4
16916,436670,#958c7b,grey,6
16917,436671,#b69a72,darkkhaki,7
16918,436672,#645644,darkolivegreen,7
16919,436675,#8b7d5c,grey,2
16920,436676,#523919,darkolivegreen,14
16921,436677,#662214,black,7
16922,436678,#120e09,black,4
16923,436679,#654b30,maroon,7
16924,436680,#524d3f,grey,3
16925,436683,#7d5c35,darkslategrey,10
16926,436684,#845a37,black,2
16927,436685,#816a54,black,8
16928,436686,#b1ab9c,darkslategrey,7
16929,436687,#28241d,sienna,10
16930,436688,#332e27,dimgrey,4
16931,436690,#9d8d6e,darkslategrey,7
16932,436691,#48453c,rosybrown,7
16933,436692,#a29372,darkolivegreen,4
16934,436693,#a3a3a3,dimgrey,11
16935,436698,#989898,darkgrey,4
16936,436702,#5c5440,darkslategrey,5
16937,436703,#c7a98f,tan,3
16938,436704,#5e5a3e,dimgrey,6
16939,436705,#5e4926,darkolivegreen,3
16940,436706,#b68251,silver,6
16941,436707,#a27a44,tan,10
16942,436708,#53504c,dimgrey,11
16943,438434,#63574d,darkslategrey,4
16944,438818,#484c3f,darkslategrey,10
16945,436709,#202223,burlywood,4
16946,436721,#151c16,grey,8
16947,436722,#1b1917,sienna,3
16948,436724,#3a241b,sandybrown,1
16949,436725,#535353,darkslategrey,21
16950,436732,#8f6347,darkslategrey,5
16951,436745,#ddd3cb,grey,4
16952,436747,#626262,grey,14
16953,436749,#f9f5ea,grey,6
16954,436752,#36271b,grey,4
16955,436769,#ba8767,black,4
16956,436770,#101010,darkslategrey,8
16957,436771,#231a14,black,7
16958,436772,#402e18,peru,25
16959,436774,#251e16,black,7
16960,436776,#bb965f,darkkhaki,5
16961,436781,#070503,tan,6
16962,436782,#020101,darkslategrey,6
16963,436784,#c0b29f,grey,20
16964,436785,#010101,darkolivegreen,8
16965,436787,#271e17,sienna,13
16966,438381,#9e9a9e,grey,8
16967,436788,#000000,darkolivegreen,3
16968,436789,#17120d,black,2
16969,436790,#9f8b74,grey,1
16970,436791,#252f2e,sienna,11
16971,436793,#141815,darkslategrey,7
16972,436794,#514439,lightslategrey,7
16973,436795,#26211d,grey,6
16974,436796,#8e6750,sienna,5
16975,436797,#985a2d,sienna,6
16976,436798,#b99d6e,darkslategrey,6
16977,436799,#674929,darkslategrey,8
16978,436801,#835320,sienna,13
16979,436802,#4c3c17,darkolivegreen,13
16980,436803,#37312a,darkslategrey,8
16981,436805,#cfa585,darkslategrey,2
16982,436806,#897660,darkolivegreen,3
16983,436815,#feeca1,peru,7
16984,436816,#2d1f19,darkslategrey,2
16985,436817,#877148,tan,9
16986,436818,#8b7860,saddlebrown,6
16987,438377,#9e9387,rosybrown,2
16988,438378,#61534d,darkgrey,3
16989,436819,#9a799b,silver,4
16990,436820,#9e9187,dimgrey,16
16991,436821,#9c927f,darkslategrey,3
16992,436825,#b37a47,peru,3
16993,436826,#4b432e,black,14
16994,436827,#a98f73,rosybrown,3
16995,436829,#0e0e0e,black,6
16996,436830,#1f1e17,black,15
16997,436831,#70706a,lightslategrey,16
16998,436832,#524c39,grey,12
16999,436833,#983203,saddlebrown,9
17000,436834,#746756,darkolivegreen,2
17001,436835,#364631,saddlebrown,12
17002,436836,#876a47,wheat,4
17003,436838,#4f341d,maroon,5
17004,436839,#11120c,black,4
17005,436840,#7c5a3c,sienna,21
17006,436843,#7e705b,black,10
17007,436845,#7d4524,darkslategrey,9
17008,436846,#6f5e4c,rosybrown,4
17009,436847,#340f16,darkolivegreen,3
17010,436849,#3a3926,darkseagreen,13
17011,436850,#b4a183,dimgrey,5
17012,436851,#7c6342,dimgrey,9
17013,436852,#2c221a,rosybrown,3
17014,436853,#938268,dimgrey,7
17015,436861,#573d24,darkkhaki,12
17016,436863,#afb3b3,gainsboro,10
17017,436866,#ac9562,black,4
17018,436867,#ded3c8,rosybrown,14
17019,436868,#191815,darkolivegreen,8
17020,436869,#624533,darkslategrey,7
17021,436870,#151515,darkslategrey,9
17022,436871,#34281d,darkslategrey,28
17023,436872,#251b14,black,4
17024,436873,#5f523f,dimgrey,4
17025,436874,#030302,black,19
17026,436875,#6a361c,darkkhaki,10
17027,436876,#a74a26,saddlebrown,3
17028,436877,#1f1f1f,grey,2
17029,436879,#766955,black,9
17030,436880,#473f43,darkolivegreen,3
17031,436888,#9c773e,darkolivegreen,18
17032,436889,#5a4934,tan,8
17033,436890,#231c18,dimgrey,6
17034,436891,#221a13,black,5
17035,436892,#56646c,black,9
17036,436893,#9b846c,peru,15
17037,436895,#b98b35,black,7
17038,436896,#c0a27b,black,5
17039,436899,#3c3c3c,gainsboro,9
17040,436903,#71521d,black,30
17041,436904,#292318,rosybrown,5
17042,436905,#907954,darkolivegreen,8
17043,436907,#595959,dimgrey,9
17044,438605,#0a0505,peru,16
17045,436909,#7e4a26,dimgrey,6
17046,436910,#5a685e,saddlebrown,6
17047,436911,#ad7d52,darkkhaki,15
17048,436912,#2a312f,darkslategrey,19
17049,436913,#c4b3a3,darkkhaki,9
17050,436914,#bf9774,darkslategrey,7
17051,436917,#243021,darkslategrey,2
17052,436918,#6b7384,darkslategrey,9
17053,436920,#171717,gainsboro,6
17054,436921,#cfcfcf,gainsboro,11
17055,436922,#6a644e,black,6
17056,436928,#aca286,rosybrown,6
17057,436929,#1a1613,darkolivegreen,6
17058,436930,#4b3723,rosybrown,3
17059,436931,#c8a57b,dimgrey,7
17060,436932,#281d10,saddlebrown,3
17061,436933,#201e18,darkslategrey,9
17062,436934,#48301b,darkolivegreen,4
17063,436935,#5a4d37,grey,3
17064,436936,#6a6939,black,29
17065,436937,#340c0f,peru,7
17066,436940,#5d5d5d,dimgrey,9
17067,436941,#1f1e1a,slategrey,6
17068,436942,#608076,grey,5
17069,436944,#906e42,black,4
17070,436945,#686152,darkslategrey,6
17071,436946,#7e7b6e,saddlebrown,3
17072,436947,#4b3727,lightgrey,31
17073,436948,#373225,darkolivegreen,1
17074,436949,#b39248,black,5
17075,436950,#142937,darkslategrey,4
17076,436951,#959473,darkolivegreen,7
17077,436952,#29443b,darkslategrey,9
17078,436954,#a58c72,darkslategrey,6
17079,436955,#8c6f4a,sienna,5
17080,436956,#3f2e1e,black,12
17081,436957,#aa805a,dimgrey,16
17082,436960,#5b462e,tan,4
17083,436961,#3e2311,dimgrey,16
17084,436963,#281911,peru,13
17085,436964,#4f4b3d,dimgrey,5
17086,436965,#556b53,dimgrey,6
17087,438144,#9eac9d,darkgrey,9
17088,438819,#483322,darkolivegreen,2
17089,436966,#010000,peru,26
17090,436967,#aa783e,darkslategrey,1
17091,436968,#000000,saddlebrown,7
17092,436969,#68668e,rosybrown,2
17093,436970,#b4a38d,rosybrown,2
17094,436971,#909090,darkgrey,7
17095,436974,#5f4b2d,black,14
17096,436975,#757a6e,dimgrey,11
17097,436976,#231d12,tan,1
17098,436984,#c8b695,darkolivegreen,5
17099,436985,#efd7a3,sienna,6
17100,436986,#452e1d,sienna,9
17101,436987,#2a2617,darkolivegreen,9
17102,436988,#795a3d,grey,4
17103,436990,#5d3b1f,sienna,10
17104,436991,#12110e,black,5
17105,436992,#c29c6b,darkolivegreen,4
17106,436995,#dbcda0,dimgrey,13
17107,437000,#3f2d24,rosybrown,6
17108,437006,#282124,sienna,7
17109,437010,#1b201f,tan,10
17110,437011,#854b30,sienna,23
17111,437013,#cecece,grey,9
17112,437199,#7f6c41,saddlebrown,8
17113,437212,#415a68,darkslategrey,4
17114,437214,#b19881,rosybrown,9
17115,437014,#63462f,peru,8
17116,437017,#2b2b2b,silver,9
17117,437020,#a97936,saddlebrown,3
17118,437021,#f2e0b3,burlywood,9
17119,437023,#12252b,saddlebrown,8
17120,437024,#525252,darkslategrey,8
17121,437030,#928275,black,9
17122,437031,#131313,darkgrey,6
17123,437033,#6e502a,peru,10
17124,437034,#272721,darkslategrey,6
17125,437035,#888888,dimgrey,9
17126,437038,#929292,lightslategrey,17
17127,437039,#6f5229,silver,5
17128,437040,#010000,silver,12
17129,437041,#5a5730,rosybrown,4
17130,437042,#d2d2d2,gainsboro,11
17131,437043,#818181,darkgrey,6
17132,437044,#979797,darkgrey,6
17133,437045,#c6c6c6,gainsboro,13
17134,437046,#080808,black,11
17135,437049,#555555,darkslategrey,18
17136,437050,#78321d,burlywood,6
17137,437051,#8f6832,darkgrey,8
17138,437052,#7b541c,darkolivegreen,12
17139,437053,#19160f,darkkhaki,9
17140,437055,#835030,darkolivegreen,5
17141,437056,#302e2a,darkolivegreen,4
17142,437057,#000000,saddlebrown,8
17143,437059,#5c7666,darkslategrey,8
17144,437060,#6e2226,dimgrey,4
17145,437061,#d1cace,darkolivegreen,5
17146,437062,#a97a59,slategrey,6
17147,437490,#9b9993,midnightblue,14
17148,437063,#cc964d,darkolivegreen,8
17149,437067,#9d7155,sienna,3
17150,441115,#1e1b18,black,8
17151,437069,#e3e3e3,darkslategrey,3
17152,437070,#000000,black,9
17153,437071,#19140e,dimgrey,30
17154,437072,#584737,darkslategrey,24
17155,437073,#3d3c35,darkslategrey,3
17156,437074,#b6ab88,peru,10
17157,437078,#463a13,darkolivegreen,8
17158,437079,#4f3c1c,rosybrown,5
17159,437080,#1d150a,black,14
17160,437081,#301812,black,10
17161,437082,#736c55,darkslategrey,3
17162,437083,#47403e,black,12
17163,437084,#1e1b1b,grey,6
17164,437085,#978a78,black,4
17165,437086,#151311,black,3
17166,437087,#3e3831,darkslategrey,3
17167,437088,#000000,black,2
17168,437089,#655b3a,black,4
17169,437090,#77664c,rosybrown,8
17170,437092,#625237,saddlebrown,7
17171,437093,#322711,darkslategrey,1
17172,437094,#d0cbad,darkgrey,7
17173,437095,#9f5c24,saddlebrown,4
17174,437096,#8c804a,dimgrey,4
17175,437097,#74776c,black,14
17176,437098,#aca383,darkolivegreen,3
17177,437099,#48381d,rosybrown,6
17178,438616,#252622,burlywood,2
17179,437101,#000000,dimgrey,5
17180,437102,#342815,grey,20
17181,437103,#1d160c,dimgrey,11
17182,437143,#d1ba81,black,19
17183,437144,#a5744d,peru,9
17184,437146,#323232,lightgrey,6
17185,437147,#421a0a,maroon,14
17186,437148,#221108,sienna,3
17187,437149,#dedede,dimgrey,7
17188,437151,#292929,darkgrey,29
17189,437153,#301f10,dimgrey,10
17190,437154,#86806d,rosybrown,3
17191,437156,#968b73,saddlebrown,6
17192,437157,#912f11,black,14
17193,437158,#783b20,darkslategrey,3
17194,437159,#748761,silver,21
17195,437161,#aa956c,black,7
17196,437163,#3a423e,dimgrey,11
17197,437164,#8da8a9,black,4
17198,437165,#484232,darkslategrey,10
17199,437168,#891307,dimgrey,10
17200,437170,#2c1915,darkolivegreen,6
17201,437171,#6f8075,black,14
17202,437172,#251f13,black,25
17203,437173,#413121,darkolivegreen,5
17204,437174,#876d56,black,26
17205,437175,#000000,rosybrown,7
17206,437177,#adbfa3,black,9
17207,437178,#4a4834,darkolivegreen,2
17208,437179,#abada9,darkolivegreen,9
17209,437181,#716857,dimgrey,6
17210,437182,#513e1d,darkolivegreen,10
17211,437183,#53563d,darkolivegreen,10
17212,437184,#3c362d,darkslategrey,6
17213,437185,#b39b8d,rosybrown,5
17214,437187,#7a7a7a,silver,15
17215,437188,#494949,silver,11
17216,437189,#414141,darkslategrey,12
17217,437190,#231c14,darkolivegreen,5
17218,437191,#231e16,grey,13
17219,437192,#595146,sienna,6
17220,437193,#65533c,black,3
17221,437195,#252010,peru,11
17222,437197,#4a4a4a,lightslategrey,11
17223,437202,#836c46,lightgrey,7
17224,437211,#5a4d3d,black,6
17225,437217,#8a5b36,sienna,9
17226,437218,#642517,darkolivegreen,3
17227,437219,#776545,dimgrey,8
17228,437220,#2c2214,black,9
17229,437221,#171717,darkslategrey,12
17230,437222,#0c0906,peru,12
17231,437227,#5b2a10,darkolivegreen,4
17232,437229,#828372,grey,10
17233,437230,#8d7e72,peru,6
17234,438467,#857f79,dimgrey,9
17235,437231,#a77a48,darkolivegreen,5
17236,437232,#d5d5d5,black,11
17237,437233,#594427,black,20
17238,437234,#473c2d,darkolivegreen,13
17239,437235,#2c2820,darkslategrey,15
17240,437237,#000000,darkslategrey,24
17241,437238,#949494,lightslategrey,4
17242,437239,#463720,rosybrown,6
17243,437241,#797979,darkgrey,8
17244,437242,#191919,dimgrey,7
17245,437243,#5e401a,saddlebrown,12
17246,437244,#61614a,darkolivegreen,9
17247,437245,#6f6953,saddlebrown,16
17248,437246,#4a4535,grey,18
17249,437248,#946337,sandybrown,12
17250,437249,#282831,dimgrey,8
17251,437250,#816844,dimgrey,3
17252,437251,#b7af9b,darkgrey,5
17253,437252,#b1a68e,darkolivegreen,7
17254,437255,#3f2f20,black,2
17255,437256,#4e3f2f,darkslategrey,7
17256,437257,#61523d,black,3
17257,437258,#797873,darkgrey,13
17258,437259,#4b6263,dimgrey,7
17259,437260,#3d585d,grey,17
17260,437262,#2c2b1f,silver,5
17261,437263,#141405,darkolivegreen,11
17262,437265,#d5d2c8,sienna,4
17263,437268,#472b19,dimgrey,12
17264,437269,#dcb384,rosybrown,6
17265,437270,#a0a0a0,darkgrey,8
17266,437273,#bc8641,burlywood,6
17267,437274,#9b9b9b,lightgrey,16
17268,437275,#000000,darkolivegreen,9
17269,437276,#d29957,burlywood,19
17270,437279,#808080,darkgrey,14
17271,437280,#927e62,black,26
17272,437281,#7a4f35,sienna,5
17273,695496,#bd9b69,saddlebrown,4
17274,437282,#908162,sienna,5
17275,437283,#8c7750,sienna,1
17276,437284,#eedfbe,wheat,9
17277,437285,#b48147,peru,6
17278,437286,#a08766,sienna,3
17279,437290,#8a511e,saddlebrown,17
17280,437295,#b8b8b8,lightgrey,3
17281,437298,#c5a48a,tan,8
17282,437299,#484e2e,olivedrab,11
17283,437300,#bab48f,tan,7
17284,437302,#c8c4b7,darkslategrey,9
17285,437303,#7e8c8f,sienna,17
17286,437304,#827e77,silver,10
17287,437305,#977f63,black,12
17288,437307,#aaa157,black,9
17289,437308,#beb7ac,darkgrey,6
17290,437309,#e5dcd2,rosybrown,11
17291,437310,#676867,dimgrey,11
17292,437311,#b2ada2,silver,7
17293,437312,#a1a4a0,darkgrey,13
17294,437314,#584c37,darkolivegreen,21
17295,437316,#81683b,peru,6
17296,437317,#954813,tan,10
17297,438738,#847852,darkkhaki,12
17298,437319,#dedede,lightslategrey,13
17299,437322,#7a5539,dimgrey,9
17300,437323,#292a21,darkolivegreen,6
17301,437324,#0d0d0d,black,5
17302,437325,#8b6438,sienna,10
17303,437326,#d9d8d6,darkslategrey,3
17304,437327,#928270,grey,6
17305,437328,#4f3722,black,6
17306,437329,#334f56,dimgrey,7
17307,437330,#2c4649,darkslategrey,3
17308,437331,#0d0d0d,dimgrey,4
17309,438025,#462f28,saddlebrown,2
17310,437332,#938057,darkolivegreen,4
17311,437333,#432e25,black,8
17312,438824,#4a4946,darkslategrey,7
17313,437336,#715233,darkolivegreen,11
17314,437337,#cbbf96,darkolivegreen,7
17315,437338,#a97833,black,4
17316,437339,#6e5b41,darkolivegreen,17
17317,437340,#171513,black,3
17318,437342,#545040,black,7
17319,437343,#796f5b,dimgrey,11
17320,437344,#607e95,dimgrey,13
17321,437346,#000000,dimgrey,8
17322,437347,#8b7a61,rosybrown,4
17323,437349,#7a807f,darkolivegreen,16
17324,437350,#000000,dimgrey,15
17325,437351,#372720,brown,7
17326,437352,#6a5535,saddlebrown,3
17327,437354,#644c2f,peru,19
17328,437355,#1e1a18,sienna,5
17329,437356,#040302,sienna,22
17330,437357,#9a815e,darkolivegreen,2
17331,437358,#0e0a05,black,8
17332,437359,#26180e,saddlebrown,3
17333,437360,#907d63,grey,6
17334,437361,#765130,black,7
17335,437363,#a77745,darkolivegreen,2
17336,437364,#bf9e73,darkslategrey,6
17337,437365,#886143,saddlebrown,4
17338,437368,#5d5547,saddlebrown,10
17339,437373,#865e3e,black,2
17340,437374,#2e2d29,black,3
17341,437376,#2f1608,black,1
17342,437378,#7d4432,saddlebrown,18
17343,437380,#58706f,rosybrown,8
17344,437381,#7b704d,dimgrey,9
17345,437382,#b65a1f,peru,8
17346,437383,#8a6e53,rosybrown,10
17347,437384,#241810,black,5
17348,437385,#886946,black,7
17349,437386,#100f0e,rosybrown,23
17350,437387,#87867a,black,2
17351,437388,#141312,darkolivegreen,2
17352,437389,#483c2b,grey,2
17353,437390,#8b7a5d,rosybrown,2
17354,437391,#60523a,darkolivegreen,2
17355,437392,#1a1512,black,5
17356,437393,#20140a,darkolivegreen,1
17357,437394,#201b17,black,16
17358,437395,#98745b,darkslategrey,2
17359,437396,#d8bf9c,rosybrown,1
17360,437397,#221206,black,5
17361,437398,#452f20,black,4
17362,437399,#0a0808,darkslategrey,2
17363,437400,#14120f,black,1
17364,437401,#755e4a,darkslategrey,29
17365,437402,#120f0b,peru,3
17366,437403,#20160e,darkslategrey,4
17367,437404,#291e11,peru,6
17368,437406,#000000,black,25
17369,437407,#332017,black,7
17370,437408,#4c3319,black,0
17371,437409,#72542d,darkslategrey,1
17372,437410,#825f32,sienna,1
17373,437411,#281f13,black,2
17374,437412,#6d5333,black,22
17375,437413,#1a0f0a,black,2
17376,437414,#29241a,darkolivegreen,10
17377,437416,#181513,darkolivegreen,2
17378,437417,#13110f,rosybrown,2
17379,437418,#515051,black,13
17380,437419,#5d411c,darkolivegreen,2
17381,437420,#a19173,darkolivegreen,1
17382,437421,#764214,darkolivegreen,1
17383,438379,#493725,rosybrown,24
17384,437422,#af8859,darkkhaki,8
17385,437423,#876457,peru,15
17386,437424,#9d8a6b,black,4
17387,437426,#4f4f3e,black,10
17388,437427,#e0dcd5,tan,17
17389,437428,#dfdbcc,lightgrey,10
17390,437429,#010101,dimgrey,10
17391,437430,#64613e,grey,15
17392,437431,#766d49,grey,8
17393,437432,#be9c8c,rosybrown,9
17394,437433,#978b81,sienna,12
17395,437434,#614c32,darkolivegreen,14
17396,437436,#b8a27d,darkslategrey,19
17397,437437,#a6a29c,grey,4
17398,437438,#e2dbd7,darkslategrey,8
17399,437439,#9c8871,sienna,11
17400,438010,#e0cebd,grey,9
17401,438011,#7d6534,tan,11
17402,438012,#7c5f43,tan,8
17403,438013,#707677,dimgrey,9
17404,438014,#75542d,saddlebrown,7
17405,438815,#15131b,darkgrey,10
17406,441104,#603b2c,dimgrey,8
17407,437455,#7c6c5c,sienna,6
17408,441971,#7b502d,darkslategrey,5
17409,437456,#161116,darkslategrey,5
17410,437457,#362920,darkolivegreen,11
17411,437458,#776347,darkolivegreen,7
17412,437460,#6e6758,darkolivegreen,10
17413,437461,#bfb397,darkolivegreen,3
17414,437462,#000000,darkslategrey,14
17415,437463,#000000,black,15
17416,437464,#aca48d,darkslategrey,5
17417,437465,#000000,dimgrey,4
17418,437468,#a6b0a3,darkslategrey,7
17419,437470,#817e71,darkolivegreen,8
17420,437473,#a57747,black,6
17421,437476,#618082,slategrey,10
17422,437477,#63472f,darkolivegreen,12
17423,437479,#bc8c5d,darkolivegreen,3
17424,437480,#a29479,black,6
17425,437481,#9c998e,rosybrown,8
17426,437487,#3f2412,rosybrown,4
17427,437492,#90855e,darkolivegreen,4
17428,437494,#7c7c7c,darkslategrey,4
17429,437495,#171717,black,14
17430,437496,#564239,dimgrey,3
17431,437498,#362a1f,darkolivegreen,7
17432,437499,#010101,black,3
17433,437500,#4a5345,darkslategrey,3
17434,437501,#7e5e33,sienna,8
17435,437502,#62361b,black,5
17436,437504,#5e4839,darkslategrey,2
17437,437503,#94876a,dimgrey,5
17438,437506,#020202,grey,5
17439,437507,#523e29,darkkhaki,18
17440,437508,#130e0a,black,3
17441,437509,#070c0c,darkolivegreen,7
17442,437510,#987854,saddlebrown,5
17443,437512,#5d5b4f,grey,6
17444,438822,#8a6835,dimgrey,10
17445,437513,#ac7948,darkolivegreen,4
17446,437514,#5d5538,darkgrey,9
17447,437515,#dfdeb8,wheat,7
17448,437516,#8b774a,black,3
17449,437517,#53461f,lightslategrey,9
17450,437518,#af976a,darkolivegreen,9
17451,437519,#030202,dimgrey,12
17452,437520,#4e2e20,saddlebrown,8
17453,438816,#734d21,saddlebrown,6
17454,437523,#1d1815,darkolivegreen,4
17455,437526,#000000,darkslategrey,6
17456,437527,#c1ab81,darkkhaki,5
17457,437528,#582010,black,5
17458,437529,#bba57f,saddlebrown,5
17459,437530,#48340f,darkolivegreen,3
17460,437531,#ba9872,rosybrown,2
17461,437532,#25211c,darkolivegreen,6
17462,437533,#6c6349,black,12
17463,437535,#b1541b,sienna,5
17464,437536,#946b3a,silver,8
17465,437539,#b9b9b9,darkslategrey,10
17466,437540,#4b331f,darkkhaki,3
17467,437542,#dabf90,darkolivegreen,12
17468,437543,#4f4f4f,black,9
17469,437544,#191919,dimgrey,4
17470,437545,#2d2415,black,8
17471,437546,#000000,tan,11
17472,437547,#7d7f6c,dimgrey,3
17473,437548,#b4a897,darkgrey,5
17474,437549,#596a79,grey,10
17475,437564,#161616,black,7
17476,437585,#735231,darkolivegreen,8
17477,437586,#3e3621,tan,16
17478,437587,#b8b294,black,13
17479,437588,#9d9887,darkslategrey,9
17480,437589,#868171,darkgrey,9
17481,437590,#29221b,darkkhaki,15
17482,438380,#3b3025,sienna,3
17483,437592,#292929,darkslategrey,4
17484,437593,#67492b,darkolivegreen,4
17485,437598,#181c17,black,3
17486,437600,#1a0a05,black,2
17487,437607,#947d69,sienna,13
17488,437609,#492f25,grey,7
17489,437610,#756f5f,dimgrey,4
17490,437612,#9e7620,black,4
17491,437630,#030201,saddlebrown,33
17492,437631,#828282,darkgrey,8
17493,437633,#34271b,maroon,1
17494,437637,#f0f0f0,darkgrey,7
17495,437638,#55584a,darkslategrey,7
17496,437639,#bfb49e,tan,4
17497,437640,#3e3427,darkkhaki,11
17498,437641,#2d2d2d,silver,10
17499,437642,#363636,darkslategrey,3
17500,437643,#a39777,black,8
17501,437645,#614c37,black,2
17502,437646,#b99a70,dimgrey,7
17503,437647,#60644d,slategrey,8
17504,437648,#45403a,darkslategrey,13
17505,437649,#000000,peru,8
17506,437652,#262626,darkslategrey,9
17507,437654,#736461,dimgrey,7
17508,437655,#4b4a1b,darkslategrey,6
17509,437656,#4a6b77,dimgrey,4
17510,437658,#475049,dimgrey,4
17511,437659,#805033,sienna,9
17512,438015,#8c8882,darkgrey,10
17513,438123,#000000,dimgrey,13
17514,437660,#473922,darkslategrey,7
17515,437662,#1f120b,saddlebrown,4
17516,437674,#010000,peru,10
17517,437675,#ca967a,sandybrown,7
17518,437676,#562414,darkolivegreen,7
17519,437677,#865a28,black,8
17520,437678,#793222,saddlebrown,8
17521,437679,#ac7e38,peru,9
17522,437680,#8b8f8b,grey,21
17523,437682,#7ea8bb,cadetblue,9
17524,437683,#425953,tan,16
17525,437684,#afaba7,darkgrey,9
