Met ID,URL
10587,https://images.metmuseum.org/CRDImages/ad/original/ap77.3.2.jpg
10589,https://images.metmuseum.org/CRDImages/ad/original/ap25.110.63.jpg
10590,https://images.metmuseum.org/CRDImages/ad/original/ap1974.263.jpg
10612,https://images.metmuseum.org/CRDImages/ad/original/ap90.24.jpg
10767,https://images.metmuseum.org/CRDImages/ad/original/DP161216.jpg
10768,https://images.metmuseum.org/CRDImages/ad/original/ap91.27.1.jpg
10769,https://images.metmuseum.org/CRDImages/ad/original/ap95.17.2.jpg
10771,https://images.metmuseum.org/CRDImages/ad/original/ap17.66.jpg
10777,https://images.metmuseum.org/CRDImages/ad/original/DT10421.jpg
17897,https://images.metmuseum.org/CRDImages/ad/original/DT10837.jpg
10783,https://images.metmuseum.org/CRDImages/ad/original/ap13.217.1.jpg
10784,https://images.metmuseum.org/CRDImages/ad/original/ap13.217.2.jpg
10785,https://images.metmuseum.org/CRDImages/ad/original/DT213791.jpg
10786,https://images.metmuseum.org/CRDImages/ad/original/DT75.jpg
10788,https://images.metmuseum.org/CRDImages/ad/original/ap77.3.1.jpg
10790,https://images.metmuseum.org/CRDImages/ad/original/co.ap.95.13.1_1.jpg
10791,https://images.metmuseum.org/CRDImages/ad/original/ap1977.342.1.jpg
10793,https://images.metmuseum.org/CRDImages/ad/original/DT1539.jpg
10794,https://images.metmuseum.org/CRDImages/ad/original/ap63.36.jpg
10795,https://images.metmuseum.org/CRDImages/ad/original/APS338.jpg
10796,https://images.metmuseum.org/CRDImages/ad/original/ap1970.58.jpg
10798,https://images.metmuseum.org/CRDImages/ad/original/DT283604.jpg
10799,https://images.metmuseum.org/CRDImages/ad/original/ap1977.258.3.jpg
10800,https://images.metmuseum.org/CRDImages/ad/original/ap69.279.2.jpg
10801,https://images.metmuseum.org/CRDImages/ad/original/DT226608.jpg
10805,https://images.metmuseum.org/CRDImages/ad/original/DP277399.jpg
10806,https://images.metmuseum.org/CRDImages/ad/original/DP-2886-001.jpg
10808,https://images.metmuseum.org/CRDImages/ad/original/ap1970.283.5.jpg
10809,https://images.metmuseum.org/CRDImages/ad/original/ap1972.263.1.jpg
10810,https://images.metmuseum.org/CRDImages/ad/original/DT221513.jpg
10811,https://images.metmuseum.org/CRDImages/ad/original/DT2037.jpg
10812,https://images.metmuseum.org/CRDImages/ad/original/DT9827.jpg
10813,https://images.metmuseum.org/CRDImages/ad/original/DT1506.jpg
10817,https://images.metmuseum.org/CRDImages/ad/original/ap67.187.206.jpg
10819,https://images.metmuseum.org/CRDImages/ad/original/DT86.jpg
10820,https://images.metmuseum.org/CRDImages/ad/original/APS353.jpg
10824,https://images.metmuseum.org/CRDImages/ad/original/DT395.jpg
